ID,ra,dec,Tmag
43560373,264.24857,13.768816,9.5962
43560573,264.1533,13.813297,6.7015
43445508,260.66083,13.956185,9.6394
43445458,260.62708,13.938302,9.84044
43578162,264.78622,13.824418,9.1494
377550959,264.35864,13.655535,8.2781
377551855,264.3412,13.134249,8.8127
43484905,264.2136,13.579417,8.77305
400355710,263.42477,13.911976,7.3509
400306889,263.51053,13.464201,8.1298
267356479,263.86127,13.361827,7.9379
267356233,263.82098,13.590927,9.5421
267356234,263.79126,13.590754,8.4548
267356573,263.8885,13.281733,9.9043
43797194,265.5226,13.553655,9.8718
267356593,263.81668,13.259867,9.12553
267259004,263.9854,13.712381,9.9037
263839407,262.05017,13.792055,7.7855
377623973,264.6339,13.289344,9.5226
267356453,263.81543,13.391059,8.9453
377623612,264.6238,13.673482,9.83434
267259198,263.96478,13.873958,9.8655
263839297,262.11496,13.931185,9.9444
263839636,262.14984,13.555633,9.7258
263839379,262.09604,13.826212,8.66158
377626776,264.74106,13.329258,5.5665
377626492,264.76935,13.009761,9.9898
377627395,264.6537,13.938861,9.9389
400235919,263.0804,13.912899,9.4476
400236068,263.12146,13.772276,8.82449
43673389,265.2178,13.40737,9.2564
43673908,265.2491,13.859909,9.2117
377557616,264.50995,13.915543,9.7999
400239539,263.24615,13.514032,9.515
165511085,259.63614,13.9753,9.644
377556087,264.46817,13.118243,9.9881
377513136,264.13907,13.25922,6.0062
377513255,264.08035,13.390894,9.1998
43669560,265.08865,13.771789,9.598
394000263,261.85864,13.755194,8.157
377550309,264.31363,13.980673,9.1518
43871671,265.65897,13.988481,9.953
377513783,264.08908,13.920019,7.87261
393903033,261.53598,13.59211,8.3371
400303899,263.362,13.34626,9.8376
400402448,263.63736,13.621943,8.9751
394000497,261.87628,13.473312,9.57326
377513556,264.06107,13.676818,9.7911
393823990,260.96887,13.686119,9.9778
263842814,262.42752,13.897423,9.8753
43617143,265.0087,13.88537,9.7897
43616738,264.91373,13.534922,9.1483
263839775,262.13684,13.4032,9.8332
43616986,264.95322,13.739105,9.7727
393957537,261.67328,13.596176,9.2069
393957763,261.78705,13.874779,9.98169
43739383,265.48395,13.212533,8.5447
165615539,259.87268,13.913193,9.04173
289644673,263.72885,13.472066,9.24
377627452,264.7468,13.993523,9.1519
400402821,263.6488,13.293844,8.7277
394003219,262.03653,13.851124,9.8093
377513023,264.03546,13.148654,9.9112
377513186,264.13095,13.317292,7.8581
377513316,264.06244,13.451611,8.9202
43579590,264.8173,13.214494,9.8634
393821054,260.87457,13.786911,8.927
400239694,263.2193,13.673721,9.9555
400239936,263.19095,13.888994,8.2002
394003014,261.93423,13.610863,9.15856
393957636,261.7422,13.703446,9.3992
156294609,259.31516,13.868832,7.47869
377551672,264.38763,13.229203,9.45632
43669523,265.08783,13.800766,9.95161
394024893,262.354,13.653,9.4919
43481275,262.20587,13.947926,9.66227
263842696,262.45673,13.746516,9.3326
43797027,265.60864,13.721162,6.9192
43674039,265.22345,13.977768,8.7838
43616426,264.91733,13.283887,6.99983
393900030,261.41623,13.956445,9.8274
393900033,261.34726,13.952889,8.4101
43481748,262.28644,13.419605,8.9936
43739386,265.50513,13.213558,9.08617
43673392,265.19922,13.408066,9.66577
43797459,265.55026,13.328944,8.6889
263842760,262.45993,13.817428,9.0683
