ID,ra,dec,Tmag
611061024,0.050467152,1.771427,9.49897
611061025,0.050977472,1.7714843,9.77105
630321552,26.657999,0.11207022,9.40136
630321553,26.65825,0.11260223,9.60551
610782347,13.361397,0.8990271,9.9906
630336186,28.97495,1.8507698,5.8992
630336168,28.891426,1.7658182,9.4393
630308111,28.750217,0.20566845,9.4694
630313490,31.16197,1.9090546,9.8633
422677870,29.791735,0.506926,6.839
419958558,31.16197,1.9090546,9.8633
630424154,22.153856,0.15289737,9.2441
422653075,28.97495,1.8507698,5.8992
422651096,28.750217,0.20566845,9.4694
422651435,28.891426,1.7658182,9.4393
293456057,26.657999,0.11207022,9.40136
344279292,22.153856,0.15289737,9.2441
257468344,0.050467152,1.771427,9.49897
344623799,13.361397,0.8990271,9.9906
58733572,3.506738,0.868763,9.983
418914253,331.77774,0.570281,7.3884
422437786,340.00256,1.2095888,7.8355
415967045,344.82657,0.17710347,9.2233
271997667,337.25552,1.3046143,9.88912
271997677,337.25342,1.2801878,9.2298
422548408,352.38138,1.093445,9.509
241354348,330.23752,0.070162505,9.13427
270480141,34.30616,1.8604352,6.9449
176132201,342.14224,0.015873384,9.7019
279009358,348.0539,0.013584044,9.80811
369533064,25.216877,1.62836,7.88
610764856,19.330761,1.8413242,9.9524
344719623,16.041458,1.042234,8.441
262622322,348.61566,1.8593134,8.5354
262622237,348.63953,1.6658219,9.958
262629043,348.828,1.7392375,9.7624
176079654,337.39154,0.0083318185,9.61864
422689365,30.39797,0.9103782,9.1777
422689552,30.385624,1.4488078,9.8512
422689223,30.366219,0.4756477,7.95373
176006953,336.24988,0.01464151,9.8705
272157616,9.44783,1.6239899,9.19781
265932904,336.79028,1.2206514,9.99045
265932405,336.8764,0.44633558,9.23939
265939156,336.9447,1.0015109,9.0966
265640776,334.2065,0.25285143,9.30947
398497232,332.57437,1.6274493,9.5041
262622019,348.5862,1.2261316,6.9853
319475100,328.5744,0.30767506,9.5278
293219541,1.5518315,0.51715875,9.6483
293219381,1.53355,0.12141724,7.2752
293219184,339.36923,0.2489155,9.1716
269530777,14.103212,0.0024720812,9.9988
293341252,356.54584,1.1615593,9.8267
241713689,26.586464,0.07306684,7.5052
419902521,354.6683,1.5732014,8.3678
419902585,354.694,1.263422,8.0533
293341579,356.64432,0.5300421,6.3381
293341265,356.63754,1.0903499,9.3495
267215931,356.46902,1.0132815,8.841
293341752,356.73486,1.4441144,9.7181
267209388,356.07587,0.7123436,7.47605
267215778,356.5004,0.2619436,7.652
267216044,356.4479,1.672016,8.0979
293358115,356.92395,0.19660068,8.6608
422604876,353.6332,1.2179114,8.4392
422604596,353.58337,0.20138057,9.59514
293358420,356.9291,1.7886095,9.798
422790502,359.09192,0.8516532,9.947
344654638,14.532152,0.09067503,9.1703
422443545,350.88312,0.29132685,4.7975
422443129,350.85632,1.9924414,9.45313
422843443,359.96237,1.8703604,8.84026
422738776,358.07016,1.4985528,7.80532
422728176,357.8635,1.57589,9.8957
293308304,356.20422,0.7186892,9.9624
419939076,355.74637,0.59916097,9.9468
422618666,353.86908,1.3131367,5.49163
422618449,353.95535,0.44551188,9.3742
422618576,353.87805,0.97180605,8.97364
419902435,354.6068,1.935808,8.50276
419939011,355.73563,0.23973544,7.976
422440293,350.64066,1.7511162,9.42338
422831656,359.55368,0.9725291,9.6904
419918140,355.05664,0.054586817,8.9948
419918447,355.00037,1.5399692,8.2595
422788286,358.97156,1.1201879,9.2503
422788379,359.03232,1.5592046,9.73698
293218079,339.31924,1.9249328,7.17556
422831663,359.5325,0.9977188,9.8043
422440327,350.61133,1.6110244,9.5799
422631400,354.27066,1.6924468,7.0133
293303819,356.01965,0.3819101,6.7778
310781249,345.15796,0.18587053,5.43691
310805340,345.18936,0.7977693,9.175
310805451,345.2073,1.253586,8.7647
310918091,346.13046,1.5954977,7.23116
310780893,345.07104,1.2611434,9.8951
310781064,345.07047,0.5888381,9.705
293341385,356.57745,0.5654645,9.668
419936129,355.33047,0.28311455,8.3923
419933468,355.16766,0.4159755,6.39938
419933426,355.085,0.6356643,9.3811
422723785,357.61188,1.0764878,9.4963
419933472,355.10526,0.3937878,8.3488
419902894,354.7681,0.12360136,8.0921
419936304,355.50043,0.66162914,9.251
419936031,355.3134,0.673959,9.5377
419903078,354.79703,0.97575355,9.17918
419935914,355.3662,1.1690856,9.5852
422752376,358.3869,1.703346,8.0304
419936581,355.5117,1.7800388,4.3293
311000192,347.54,0.6864306,9.05529
311000215,347.5241,0.5877408,9.3268
311024055,347.5792,0.5489935,9.8707
422550972,352.58435,1.9933858,9.07968
293369350,357.24127,0.4375334,8.2573
419902826,354.70227,0.318692,9.6987
419936373,355.5305,0.98360074,9.77604
419936480,355.4927,1.3543818,9.33929
419933718,355.26105,0.71861297,9.5797
419933742,355.29346,0.79008096,9.1787
293369439,357.1712,1.0049663,9.0099
422723892,357.60718,1.662892,9.58683
422723944,357.58664,1.9179502,8.44066
