ID,ra,dec,Tmag
1056990604,216.27477,-21.573317,9.96732
1056870941,215.91588,-21.691914,9.408
422563902,215.91588,-21.691914,9.408
203304526,216.27477,-21.573317,9.96732
183672194,216.85637,-21.472488,9.4115
203355028,216.60542,-21.853748,9.8662
203304900,216.2427,-20.87439,6.5966
70022698,219.11752,-21.827915,9.7716
349363440,220.35162,-21.968,9.667
349303289,220.23993,-21.941206,9.7685
12098023,218.058,-21.89975,9.7948
422532706,215.95076,-21.00204,7.399
422532813,215.88286,-21.231812,8.8066
349299556,220.12434,-21.92927,8.7685
69984050,218.73851,-21.628145,9.7464
203352520,216.44156,-21.431242,6.62054
203352495,216.40701,-21.3984,9.70012
203352598,216.43047,-21.613365,9.75275
422509034,215.43517,-21.599201,9.02825
203450926,217.602,-21.497805,5.9649
183720631,217.02943,-21.79673,8.6143
203450922,217.56905,-21.485603,9.7141
203451063,217.58064,-21.804804,9.3657
422529797,215.7609,-21.261333,8.9701
69980674,218.6009,-21.776802,9.1693
203412960,217.13936,-21.994009,7.6027
203413283,217.18706,-21.301334,8.821
69980622,218.55765,-21.876377,9.95331
203367313,216.72398,-21.869118,7.20397
183720346,217.07387,-21.260191,8.3262
422482081,215.33029,-21.689045,9.9875
422482265,215.22362,-21.32534,9.5116
203437035,217.2952,-21.744535,8.8538
422481957,215.25877,-21.909231,8.3364
203366835,216.67311,-20.916779,9.7518
203366872,216.69022,-20.992527,9.6415
203366900,216.65866,-21.05382,8.7009
422527015,215.64473,-20.757605,5.8717
203453378,217.75261,-21.3567,8.3896
422527596,215.6347,-21.975225,9.1444
12100012,218.27559,-21.681675,9.9317
203366880,216.63461,-21.017271,8.1804
203367210,216.73279,-21.666739,9.4245
183674501,216.88916,-21.991886,6.50377
183674575,216.96141,-21.822487,9.8451
183674830,216.91907,-21.273481,9.7046
422566060,215.98877,-21.708656,5.8275
422566053,216.10268,-21.724792,9.6359
203355398,216.5481,-21.134727,9.9026
12167661,219.57736,-21.754755,9.75881
203453434,217.7139,-21.249912,9.33583
203476251,217.87907,-21.616453,8.4295
12063724,217.92091,-21.903269,8.3323
183672024,216.77617,-21.125597,9.199
183671953,216.84409,-20.963072,9.7395
70011314,218.95168,-21.802938,9.7524
1056928225,218.62697,-23.906824,9.8441
322926103,218.62697,-23.906824,9.8441
309131805,221.01294,-22.85629,9.914
309373158,222.30956,-23.68936,8.667
220304960,226.6636,-23.769716,8.80349
309483244,222.91377,-22.682688,9.00236
309483873,222.90526,-23.785723,9.5759
309507196,223.08813,-23.179234,9.6892
220380692,226.88608,-23.929468,8.5715
309598739,223.47186,-23.974216,6.92945
437343002,224.93533,-23.411898,9.8248
309697699,223.98439,-23.14122,8.4332
437377724,225.70135,-23.689775,9.1713
309477359,222.81409,-23.859379,6.6249
60978800,226.59387,-23.971746,8.9385
129149,222.90073,-23.967308,9.8556
309327475,222.02281,-23.177246,9.1281
287163393,224.57149,-23.757734,9.8279
309327427,222.0387,-23.267464,9.6327
309327084,222.03397,-23.92981,9.5113
287162983,224.46657,-23.51359,8.6512
309378956,222.47952,-22.803831,9.7269
309653382,223.88638,-23.882944,9.1854
287216403,224.86487,-23.282038,8.3258
437355914,225.33443,-23.69976,8.94464
437377295,225.61066,-23.501965,8.9354
74216,221.332,-23.942274,8.88141
309598254,223.40642,-23.148392,9.55236
309243677,221.52821,-23.15303,4.92891
287094116,224.35211,-23.723804,8.4166
220231591,226.33376,-23.776356,6.89789
220231596,226.295,-23.694756,9.5557
287093862,224.1861,-23.807394,9.3157
70025190,219.34894,-22.475264,9.5334
287094273,224.29321,-23.47519,9.42576
309425341,222.38394,-23.713615,9.3927
309431181,222.70744,-22.81253,9.5764
309431284,222.67416,-23.002121,9.9311
309431411,222.64664,-23.199438,9.9387
309431539,222.70982,-23.41143,8.5654
309691733,223.84923,-23.526693,9.139
349281719,219.9994,-22.57398,8.2024
309431661,222.62297,-23.599722,8.9686
309431444,222.63542,-23.249823,8.83173
220231601,226.36145,-23.68309,9.6888
287215677,224.74678,-23.63565,7.7658
287215844,224.68945,-23.850607,7.83085
309242887,221.41719,-23.458334,8.9095
91959,221.74094,-23.922352,9.5094
220231559,226.30281,-23.819588,9.8618
349276740,219.84012,-23.32732,7.4274
220231558,226.29279,-23.819624,9.12256
437349453,225.09445,-23.962475,9.9166
70111746,227.09747,-23.860332,9.84723
440878456,224.77576,-23.96335,9.6825
349233616,219.72757,-22.328344,7.5419
349275972,219.68057,-23.111052,9.9449
349276078,219.73383,-23.311678,6.9518
309591856,223.22556,-23.97661,9.2769
349275928,219.79903,-23.030592,8.85947
309129858,220.70311,-23.276138,9.69518
349233750,219.712,-22.542942,8.194
309592585,223.27701,-22.778666,8.848
309506355,223.08913,-23.953264,7.1596
61121005,227.04584,-23.972002,9.19321
309592163,223.32524,-23.46866,7.85751
309591987,223.26344,-23.739983,9.5363
309592382,223.34183,-23.091013,9.37669
309271129,221.71776,-22.473045,7.0466
309271432,221.67435,-22.986677,9.9039
309271893,221.63327,-23.84493,9.924
309272498,221.72379,-22.993336,9.2235
309697934,223.99385,-23.527912,9.9
309272369,221.74031,-23.205297,9.50732
309271098,221.6167,-22.404032,6.8808
309271494,221.6027,-23.099812,9.7905
183672581,216.75151,-22.244164,8.2095
49501,220.33014,-23.986008,8.9394
309242437,221.46072,-22.617167,9.6787
309242597,221.46382,-22.916878,9.94946
309242298,221.43457,-22.41044,7.54522
309697924,223.95036,-23.508156,9.3944
203452834,217.66861,-22.46092,6.49808
349367250,220.50938,-22.041447,9.9007
349367355,220.48686,-22.253452,9.4567
309153961,221.1371,-23.320816,6.8962
309154049,221.15833,-23.473043,8.0332
1056941225,219.72777,-22.328463,8.002
287216069,224.82071,-23.736294,9.8712
349276782,219.87746,-23.24782,8.8427
349277259,219.84448,-22.335468,9.6115
183721731,217.07668,-23.792967,8.7763
12062884,217.9263,-23.609213,9.5019
309372948,222.11147,-23.809021,9.7675
70012803,218.96527,-23.200134,9.37456
349303620,220.27797,-22.618595,6.8681
203354661,216.59073,-22.560362,8.01878
402137922,219.25468,-23.506754,9.8988
110177,222.37767,-23.978214,9.12861
309425935,222.61308,-23.089485,9.6702
12132598,218.44276,-22.756763,9.27
12132655,218.4579,-22.681303,9.3407
70002820,218.90317,-23.46188,9.7094
402138095,219.19727,-23.164885,8.6322
203304010,216.25436,-22.581839,8.88341
309426231,222.4946,-22.567286,9.4108
203352880,216.48285,-22.126925,7.6984
203352878,216.47882,-22.12424,9.2546
203354497,216.5333,-22.82005,9.7176
70025266,219.33975,-22.34055,9.013
70024517,219.37372,-23.824892,7.5794
70024947,219.3841,-22.979362,8.318
309091508,220.59737,-23.425673,6.12973
309091732,220.68631,-22.996277,9.0255
309326482,221.88837,-22.890339,8.4758
70024544,219.36649,-23.770695,9.6163
309091848,220.6145,-22.777222,9.31931
309092182,220.61777,-22.233315,9.32798
309326864,221.87126,-23.574419,9.9215
309692009,223.85014,-23.13549,9.77793
12132872,218.48047,-22.307123,9.2493
309425945,222.55585,-23.068222,9.822
422564394,215.96678,-22.718489,8.3407
422564678,215.97835,-23.34442,8.7113
349304043,220.30621,-23.463757,9.5902
349362809,220.41544,-23.249125,8.5512
349363288,220.3686,-22.27408,9.4679
349367812,220.50154,-23.074232,9.9534
12169263,220.8509,-23.016497,7.78665
12169442,220.84494,-22.665216,9.9533
349368223,220.49333,-23.784039,9.4437
12169545,220.89803,-22.401926,9.28853
69980386,218.61128,-22.3911,6.54282
349298230,219.98479,-23.5278,9.8459
349299253,220.07674,-22.452059,9.9196
349299290,220.13814,-22.40109,9.2259
83936462,218.24919,-23.90599,9.20295
17957,219.45023,-23.921585,9.8867
309153630,221.12851,-22.753122,9.2008
309153703,221.16359,-22.876308,7.6303
309153778,221.08537,-22.996635,7.89147
309373727,222.26651,-22.653128,9.6485
309653182,223.75476,-23.662884,8.11798
309653260,223.72882,-23.781868,9.3889
402138656,219.26083,-22.139711,7.71253
422564740,215.97429,-23.462393,9.8714
349303977,220.26405,-23.313446,9.62931
422509242,215.37376,-22.003204,8.5422
183721511,217.00468,-23.401192,9.7272
309153368,221.148,-22.253147,8.1899
183721061,217.01906,-22.59735,9.6334
12099424,218.23935,-23.004362,9.10307
12099125,218.19002,-23.604864,9.68269
70111285,219.49855,-23.164366,5.8789
12132056,218.49623,-23.842022,9.8063
422528020,215.62024,-22.863226,9.9888
422565013,216.05257,-23.949537,8.80127
422565025,216.0211,-23.884995,9.41328
422565244,216.07497,-23.416265,9.90313
183721262,217.12418,-22.974775,7.3209
183721282,217.09715,-23.012568,7.4726
70110710,219.43922,-22.04197,8.96391
70011661,219.03218,-22.177387,6.889
12132194,218.433,-23.559206,9.96894
12132967,218.47043,-22.098902,9.8997
74194,221.19736,-23.877329,7.1695
437349224,225.09021,-23.539015,9.4104
437349251,225.05412,-23.593851,8.50379
74178,221.17642,-23.946177,9.96561
203452793,217.72504,-22.560198,6.7348
12168232,219.66411,-22.825043,9.9236
12168271,219.59926,-22.870745,8.471
349367555,220.53851,-22.607939,9.3699
349367562,220.45633,-22.631453,8.985
183673304,216.86829,-23.675097,9.7443
45999696,213.99202,-23.882542,9.9
203353841,216.47183,-23.87342,9.7361
203354183,216.57597,-23.398064,9.7189
203437966,217.51186,-23.977673,8.5874
203438471,217.3955,-22.733149,8.9341
422528894,215.73778,-23.200203,9.80871
12098819,218.02542,-23.658936,9.6207
69979730,218.62688,-23.779827,8.5841
203412444,217.19574,-23.011433,9.44891
46093204,214.51529,-23.13856,8.9106
12098707,218.03284,-23.446604,6.6422
203412096,217.1687,-23.81682,8.4706
422569799,216.22005,-22.516579,9.1306
203412811,217.1478,-22.268255,7.91728
422509712,215.42055,-23.0186,9.5828
203437401,217.26865,-22.627783,8.5656
422481257,215.25067,-23.247528,9.9335
322862438,218.40616,-23.888365,9.35396
12098981,218.20969,-23.920622,9.68237
46093298,214.53606,-22.904406,9.2199
183672687,216.82513,-22.485868,7.8793
83936419,218.09355,-23.987688,9.0097
305666228,213.94751,-23.937841,9.9057
46041992,214.33492,-23.726645,9.8155
1056861798,215.4205,-23.018349,9.531
183720875,217.04214,-22.247208,9.8723
183720950,217.0872,-22.400972,9.1422
46098370,214.83813,-23.37042,7.8834
183672992,216.82623,-23.109035,9.99979
183672726,216.86765,-22.558191,9.49385
183673801,216.94432,-23.337938,9.99686
12131255,218.34258,-22.329176,9.7605
12131532,218.39166,-22.916382,9.60482
422481036,215.31877,-23.741161,9.7308
46098583,214.77394,-22.953543,7.8301
