ID,ra,dec,Tmag
1002428379,216.56464,1.8689921,9.7024
1002440767,217.93332,1.8384616,9.9622
1002440766,217.93312,1.8389386,9.9453
1102779046,221.77231,0.9718623,8.5909
1100003370,225.84329,0.889653,5.94168
446445416,216.56464,1.8689921,9.7024
368805184,221.77231,0.9718623,8.5909
459389909,235.07497,0.18005,9.511
459353178,234.07707,1.147908,8.532
460360353,225.84329,0.889653,5.94168
392920415,223.76292,0.773837,9.132
402231032,217.93312,1.8389386,9.9453
10001929306,226.62189,1.605637,9.671
10005000050,221.23335,1.95474,9.7
461297684,229.82835,1.765429,4.756
272517722,236.51555,0.589937,9.664
459352761,234.00331,0.067354076,7.4616
175797807,224.09764,0.006333406,9.36199
46149437,233.7581,0.012683489,9.2186
461308071,229.83018,1.7680117,8.6965
461261084,228.84535,1.4459857,9.0248
38871832,228.50035,0.0019017,8.4355
272347640,233.66258,0.04002469,9.23419
287929889,216.14864,0.032784525,7.4096
287929886,216.06996,0.007107911,9.7573
371365397,232.92867,0.88352656,6.8022
461244175,223.03844,1.4555181,9.1303
460351370,224.73944,0.98611104,8.4601
187354648,236.50386,0.011735016,8.3237
402310153,219.20862,1.1587402,8.7591
461273128,229.02669,0.10647653,9.871
272702881,237.79297,0.89524955,9.8001
272567965,236.64908,0.954233,9.9836
461272684,228.97772,1.1744211,7.42994
461244579,223.15381,0.017804727,7.86691
402231298,217.91219,0.79209787,9.946
272591747,236.97284,0.68835896,5.9779
402370344,223.39581,0.63390374,9.645
392920348,223.76447,0.5134672,9.5947
392920571,223.70961,1.3885181,9.3793
446178264,233.77686,1.8792021,8.8219
446178367,233.8193,1.5741205,9.7407
446179046,233.91785,0.3795299,9.7912
462159272,240.03038,0.11441776,9.3956
446178664,233.78491,0.7461887,6.5314
392920220,223.54527,0.11249739,7.68515
371365707,233.01566,0.11577689,8.3341
446178365,233.79027,1.5838298,8.7037
446179168,233.8922,0.8112489,9.7193
420818578,225.0651,0.53720784,7.975
371298648,232.38406,0.18906139,9.2816
292973207,236.27591,1.3044355,9.4947
371228114,231.90796,0.67458606,9.8389
272756630,238.07263,0.1344447,9.7117
272756236,238.0557,0.8918754,9.6135
272756702,238.12653,0.111080274,9.75099
371228173,231.85063,0.83815867,7.38587
402315436,219.3857,0.44419467,8.2417
461354511,231.5445,0.532367,9.8641
402323477,219.82158,1.0697968,9.8634
368786441,221.3735,0.73944,9.2775
273078688,239.9821,1.6746892,9.8874
366651364,228.29868,1.0794625,9.1122
402213126,217.42592,1.9817108,9.1145
402213482,217.46684,0.6915582,9.9877
273078548,239.97931,1.995896,9.815
461325698,230.49165,1.8161347,9.0358
402335835,219.90654,0.18379594,9.75206
402335917,219.98465,0.27674314,8.9554
460386715,226.41753,0.1382265,9.6819
446431138,215.43858,0.78310347,8.3947
272989736,239.85701,1.3734637,9.9783
460358668,225.65152,0.5258214,9.6779
368726955,220.31255,1.9977571,8.3951
461369048,231.66264,1.8572621,9.9429
368805058,221.83028,1.5570168,9.5866
459416198,235.50583,0.4570182,7.0294
460358652,225.68571,0.45228356,8.7672
272206006,220.52048,1.5897946,9.4066
368805349,221.80469,0.32931685,9.2234
368836807,221.94441,1.8311172,8.31627
272757430,238.13576,1.6243591,8.4547
461369349,231.60175,1.0443438,9.96453
402216405,217.57272,1.4161628,9.3934
272243511,220.63676,1.2862874,8.0581
272918844,239.18977,1.7674991,9.9111
459380326,234.58081,0.13470097,9.2888
272920155,239.38562,1.2543335,9.8513
371369818,233.21454,1.2606916,8.7652
272964397,239.50644,0.28037947,9.3193
459425301,235.80981,1.7434366,9.6898
459385644,234.78093,1.2662379,9.7671
272873075,239.07803,0.48444676,9.876
272873081,239.0832,0.49503762,7.9263
272873666,239.10858,1.7624695,9.2734
459384355,234.65611,1.9184867,9.5463
368839298,221.99124,0.45804602,8.7776
461240776,222.78339,1.5825453,9.5087
459421116,235.7096,0.20405272,9.6291
368839255,221.99672,0.59055585,9.00996
459421349,235.69994,0.7280619,8.8098
392928733,223.9229,1.2000976,9.1412
461261172,228.90591,1.5397129,9.2247
272873107,239.0742,0.5425837,8.9376
459384684,234.61705,1.151008,8.6223
462158936,240.0705,0.8965759,8.7842
462159058,240.00896,0.6236475,5.5963
461369658,231.67006,0.20879495,9.531
461370410,231.71309,1.8913587,7.1234
461370067,231.72227,1.0285593,6.994
272780367,238.40422,1.1342154,9.9238
460427602,227.99883,0.315308,9.8703
272851353,238.80672,0.6262485,9.4625
371365594,232.98419,0.42187208,9.9015
272964709,239.58656,0.5983989,9.9588
392920001,223.59921,1.0414903,9.9706
392919895,223.55698,1.4040774,9.99689
371356377,232.88628,1.8649164,9.15095
371365694,232.99576,0.17147775,8.32557
446178667,233.81056,0.7383763,9.36601
446178816,233.86203,0.31259602,8.8363
446179390,233.89366,1.4599885,8.45574
446178336,233.76909,1.6692158,6.2743
446179278,233.93134,1.1526966,8.6535
446179306,233.95352,1.2275045,6.4064
462159266,240.07849,0.13700849,7.4585
462159443,240.18365,0.35690796,8.0111
272756563,238.0357,0.2674683,9.35779
459394011,235.09361,1.4327873,9.29
461321565,230.22754,1.4054646,9.1774
459394004,235.12773,1.45109,9.68569
461330842,230.75604,0.464351,6.03171
272779416,238.23318,1.0750891,7.9159
272779994,238.41794,0.29713666,7.22815
290638051,236.06685,0.6119647,8.6836
460427643,228.0772,0.46046752,8.94953
272850414,238.72894,1.4592881,8.7249
272850631,238.69487,0.9931442,7.64
272918770,239.16493,1.8953543,9.8673
272964210,239.51086,0.80360967,9.1927
272965137,239.60428,1.5892912,8.7435
272779984,238.40408,0.2698956,9.27253
392931277,224.0962,0.7317373,9.72
287877317,215.89127,0.047079075,8.47872
460351894,225.13138,0.9002963,7.1138
272517119,236.31819,0.94693583,9.5031
272517741,236.46593,0.61780787,9.9331
461273485,229.07108,0.93763244,8.8979
461273550,229.09038,1.1477816,9.05414
461273586,229.10088,1.2614052,9.2812
392958300,224.19238,0.65386647,9.3773
272517856,236.41461,0.89103884,5.29945
272244266,220.80447,1.8247155,7.31821
38901923,228.74896,0.0940475,9.61304
272244140,220.80357,1.3296491,9.13296
460382985,226.20377,0.23888795,9.899
460383022,226.19003,0.12059055,9.6221
368741010,221.0317,0.9525788,8.808
368779744,221.16081,0.37153953,9.4903
368740968,221.0638,1.1475519,8.7219
368779655,221.17125,0.16738874,9.4864
461273612,229.09137,1.3332098,9.8891
1103496916,229.82993,1.7631963,4.5526
272989295,239.83034,0.28925422,8.6555
272591752,236.92577,0.70305705,8.7113
272592083,236.91469,1.4449291,9.9112
402228879,217.84586,0.91128993,7.7872
460386583,226.46506,0.5670653,7.9018
460387274,226.61865,1.72389,9.1505
272592160,236.95004,1.6352222,9.3614
272592270,236.91861,1.826851,8.7908
446439895,216.11307,1.9475777,8.2513
402228974,217.76295,1.2724969,8.4905
460379676,226.14162,0.8900671,9.0195
402229044,217.813,1.5247846,7.60402
460379615,226.14886,0.6406543,7.4777
460379936,226.1695,1.7663482,9.1957
460386781,226.56615,0.18777321,7.5708
446434229,215.61435,1.7272108,9.7878
402218716,217.62958,1.3572835,9.1642
459357633,234.26671,0.8540884,9.8841
272621398,237.24924,0.21005136,7.3054
272672807,237.37244,0.23888867,8.7427
402218918,217.66531,0.6439924,8.7215
460390396,226.89235,0.21772772,9.8315
402291848,218.94351,1.0518681,9.61142
402291824,218.83295,1.1444873,9.93309
402315212,219.3662,1.4252964,9.70129
402315633,219.51842,0.41323832,9.68758
272615926,237.02133,0.38423622,9.90194
402268171,218.5848,0.7154553,8.4051
402361946,220.16147,1.9814672,9.0424
402315096,219.35147,1.9324884,9.9482
371266190,232.03394,0.9756011,9.4338
272697196,237.61638,0.914223,9.8598
446444695,216.46895,1.1622189,8.3941
368738593,220.955,0.8890939,9.146
446444771,216.51274,0.86906284,8.8112
446439262,215.95296,0.8886589,9.86157
402213141,217.39949,1.9397,9.73588
402213157,217.45377,1.9001694,9.60402
402213594,217.41046,0.2729134,9.8157
402323371,219.85674,1.486742,9.85922
461325647,230.40616,1.9585159,9.58408
461326033,230.50194,0.988002,9.51848
38931603,229.11638,0.07593944,9.03126
446439083,215.958,1.6530533,9.0068
446439058,215.96507,1.7342073,8.5984
402213434,217.44217,0.8618687,8.6336
402213447,217.4605,0.8289289,5.8334
460396978,227.23889,1.6892911,7.1354
402204090,217.22064,1.6329632,8.24414
402204140,217.25272,1.4444255,9.13816
402215972,217.39452,0.2653956,8.91673
402323400,219.86641,1.349612,9.1308
368784709,221.33412,1.5696356,9.17617
368784954,221.27544,1.1430026,9.53704
368786436,221.37585,0.7172718,5.70018
368839177,222.01611,0.87238723,8.5774
461244885,223.07306,1.1422309,9.3616
271280374,220.48958,1.6259903,6.9552
271280648,220.43967,0.39290673,7.22145
272268797,220.36127,0.103493996,7.22736
368839272,222.06087,0.5337328,8.8886
462186712,240.61911,1.9736841,8.8141
461255646,228.56519,1.9622165,9.5711
272964701,239.62946,0.5762907,8.41236
272779528,238.286,0.8394807,8.73102
