ID,ra,dec,Tmag
1935014848,315.76215,1.5318216,6.2876
1935014850,315.76294,1.5318878,6.7694
1981966471,317.52728,1.296362,9.1956
1981966472,317.52704,1.2965686,9.3475
2024921556,320.9326,0.5394503,8.2181
2024922658,320.24585,0.3712017,8.5803
2024899411,322.1268,0.8221756,9.334
376221632,317.52728,1.296362,9.1956
387536315,320.24585,0.3712017,8.5803
352669642,322.1268,0.8221756,9.334
396645214,315.2827,1.053882,7.519
408296586,316.4864,1.865579,8.296
418865138,331.30203,1.6096494,8.7021
388837331,326.40768,1.059304,8.542
418914253,331.77774,0.570281,7.3884
262427034,315.76215,1.5318216,6.2876
269924029,320.9326,0.5394503,8.2181
271997667,337.25552,1.3046143,9.88912
271997677,337.25342,1.2801878,9.2298
388874682,326.72287,0.850757,7.361
241354348,330.23752,0.070162505,9.13427
176079654,337.39154,0.0083318185,9.61864
270118269,325.54214,1.2852505,4.38446
270118850,325.5898,0.6745501,9.54315
270119788,325.9154,0.40379187,8.4883
270119089,325.61438,0.43898508,8.50728
270119085,325.6113,0.44554058,8.38124
250248844,321.00925,0.020658929,9.6227
176006953,336.24988,0.01464151,9.8705
265932904,336.79028,1.2206514,9.99045
265932405,336.8764,0.44633558,9.23939
265939156,336.9447,1.0015109,9.0966
265640776,334.2065,0.25285143,9.30947
398497232,332.57437,1.6274493,9.5041
319474711,328.58218,0.8087027,8.4023
319475100,328.5744,0.30767506,9.5278
319474411,328.66608,1.2607614,7.8293
293219184,339.36923,0.2489155,9.1716
293218079,339.31924,1.9249328,7.17556
270062349,330.00397,0.9276381,6.6811
270062613,330.0968,1.5664867,8.1687
272102397,338.1641,1.4900963,8.205
272102262,338.17224,1.1039176,6.40994
272102428,338.13596,1.5824571,7.43969
272124120,338.23636,1.4590548,9.6613
272101779,338.04266,0.36387286,9.7669
272101899,338.16272,0.11695454,9.9836
272102360,338.2035,1.4051521,9.7861
272102501,338.20056,1.7806244,9.6308
415737890,333.8193,1.6711404,8.1911
293195286,339.28787,1.2861776,9.6082
422437736,339.94067,1.0388736,8.21405
265939817,337.0907,1.3560712,9.9561
293195492,339.2575,1.7830565,8.6728
265939695,337.07986,0.9696928,8.81695
271994271,337.2259,0.45943737,9.16857
418913387,331.59308,1.9935284,9.9766
422412174,339.44724,0.25854063,9.7864
293117926,338.64993,1.7082182,9.9945
293118039,338.61993,1.3608224,8.9849
293118314,338.64975,0.595178,5.16895
293119049,338.7222,1.6425931,9.50483
422421024,339.73962,1.024515,9.4744
422421198,339.74896,1.6560402,8.9863
293158765,338.95676,1.3221886,9.1581
422412203,339.5526,0.3954015,9.6662
422412460,339.43903,1.1573243,9.7691
265915931,336.60294,1.9696087,8.1203
272008621,337.55127,0.83679307,9.3722
272009480,337.67722,1.8449155,8.243
272008528,337.5859,1.1508945,9.26338
272009486,337.65195,1.8540195,9.2541
272008631,337.59488,0.8070703,8.8557
272008877,337.54132,0.13830374,7.31438
272008973,337.6675,0.31174916,9.0837
272009447,337.69296,1.7259281,9.0044
265786229,335.27722,1.0349216,7.1738
265743076,335.30933,1.2188698,9.1924
272070399,337.89044,1.0758141,9.6369
293158373,339.05,0.16861062,9.096
272070442,337.9373,1.2039019,9.74561
422420359,339.65076,1.1354448,8.0371
422420437,339.6372,0.90202004,9.4169
422420338,339.64716,1.1919801,9.0487
422420499,339.59634,0.6846092,9.29308
439812736,333.97528,0.0370369,9.0662
415710631,333.5671,0.7129649,8.0883
265914758,336.51498,1.9753453,8.794
265939307,336.97195,0.538581,9.3983
265743070,335.27115,1.2330922,9.8052
439863268,336.04715,0.06832927,9.80563
265939408,336.97397,0.23353311,9.1503
265939253,336.89722,0.6728423,8.883
317881796,333.89194,0.15912768,9.04326
176061842,336.9331,0.043935202,9.63852
265938797,336.95663,1.6573273,7.86045
272101768,338.02487,0.39524898,9.0487
293158363,339.0519,0.14515623,9.9862
293194733,339.17563,0.39372438,8.9556
293194539,339.0696,1.0850886,8.60576
271998097,337.45105,0.17447676,9.4172
271998263,337.44827,0.75754446,9.8805
271997666,337.25552,1.3054724,9.51859
293194313,339.10422,1.6452436,9.9526
293194746,339.16675,0.36404276,7.62427
398495753,332.44244,0.48959756,9.51
398491693,332.29434,1.5877061,9.49637
422411622,334.10477,1.3964143,9.71061
415710374,333.53668,1.4625475,9.5072
317896999,331.14148,0.8631624,7.785
439808651,333.592,0.04888245,6.0954
265938615,336.99368,1.9689695,9.2819
272101765,338.0729,0.40038866,9.64835
317897332,331.19492,1.7741619,7.97017
265918597,336.6709,1.7746867,9.8191
317915421,332.1812,0.23145683,8.6117
272070012,337.84485,0.23265937,9.22325
265739847,335.16983,0.5465835,8.4239
265739746,335.16837,0.16450715,9.9347
265740230,335.18988,1.6744707,9.8405
418865105,331.31628,1.4995112,8.7543
265739201,335.01404,1.7274083,8.5253
271994526,337.22107,1.3288107,8.4452
293218807,339.32712,0.8275263,9.3531
265740196,335.07602,1.5672439,8.6425
265740242,335.15482,1.7062984,9.4081
293195091,339.22092,0.6916951,9.7199
265939531,337.09036,0.37781113,8.8817
271994443,337.20538,1.0351737,9.9897
293195155,339.23636,0.87850773,9.7168
265739943,335.102,0.837179,9.9458
265739597,335.0372,0.48669243,9.75569
265911941,336.31927,1.3773978,4.61358
265912084,336.30124,1.8771331,8.3945
265786991,335.35938,1.4831603,9.0633
265786577,335.38812,0.23161021,9.3458
265786498,335.23862,0.15422343,9.10191
265786359,335.25183,0.671915,8.6967
265786723,335.4212,0.6433781,7.60678
265787117,335.405,1.8557235,9.77527
265915733,336.63644,1.3544284,9.1659
422411807,334.06015,0.8975204,9.3718
422411931,333.9866,0.51254076,8.6027
293106026,338.42145,1.1928449,5.6715
265914792,336.4286,1.8744007,8.5847
293106488,338.52576,0.23587655,9.40832
293106351,338.34607,0.2697001,9.1602
293105789,338.448,1.859876,7.4557
398512829,332.75116,1.8804823,8.527
398491704,332.34412,1.6212723,7.52674
398491709,332.35623,1.6393218,8.8631
271997555,337.2744,1.6633806,8.82906
272005451,337.46146,1.6515802,9.59425
272005345,337.4118,1.2938433,8.52541
317881593,333.92477,0.81568843,9.9944
317914977,332.23486,1.6239327,9.5742
265791350,335.53735,1.8397536,9.8485
422378737,333.19116,0.80905783,9.8761
265792028,335.51907,0.74820596,7.274
265791464,335.54507,1.6262724,9.48833
265791516,335.55225,1.5575289,9.89552
265792011,335.50784,0.779521,8.74209
317881246,333.89194,1.9456344,7.7195
317915349,332.20755,0.47234967,9.67842
292960585,330.33704,0.3160933,9.6151
292986687,330.45032,0.3341761,7.20212
293020449,330.80014,1.9476845,9.79962
265918994,336.70663,0.49957132,9.906
415710723,333.5643,0.41734043,8.9855
415701843,333.45898,1.6089308,7.20207
265640877,334.18967,0.5255318,8.32975
265838427,335.68863,0.82095826,8.1171
422378600,333.19193,1.184497,7.996
265838322,335.79456,1.159448,9.75959
265838844,335.86505,0.6086147,6.7724
265838955,335.91364,0.9822935,8.98615
292959944,330.12506,1.3213505,7.4307
265918935,336.71634,0.7202116,7.8884
265919013,336.75854,0.44571698,9.897
265692784,334.5297,1.4296252,9.69226
265692803,334.56113,1.3642063,9.41729
265693455,334.6297,0.871455,8.25391
265932882,336.88776,1.1888297,9.07457
265858510,336.10425,1.1906116,8.9678
265858395,336.13055,0.847704,8.7122
265858561,336.08365,1.3710635,9.9701
265857725,335.9853,1.4260646,9.2673
