ID,ra,dec,Tmag
270556272,99.19922,-82.190186,9.5731
270505724,98.29143,-82.27579,9.5736
270559112,100.09396,-82.38004,9.3405
280867012,100.87495,-82.19871,8.3777
280867074,101.25842,-82.37801,9.4552
280909705,101.62393,-82.18549,8.089
278077831,106.47965,-82.32897,9.9038
280909668,101.745056,-82.089645,9.1128
278022607,104.554825,-82.760605,9.2476
278019375,103.83846,-82.16071,9.9377
278077744,106.01596,-82.11237,9.0168
277980515,103.43872,-82.10396,9.3019
278140574,108.00654,-82.00655,8.3721
278080611,107.02612,-82.226654,9.3618
388203160,100.61769,-80.05917,7.9766
764459063,100.61769,-80.05917,7.9766
261334578,92.287865,-80.11327,9.1527
261329513,91.7928,-80.17432,9.3796
261335216,92.43252,-80.79856,9.949
261335471,92.16833,-81.05086,7.378
278080348,106.82839,-81.62098,9.9244
278200024,110.834236,-80.789925,9.4312
278199697,111.12954,-80.18537,8.7794
270473263,96.73552,-81.501434,8.9552
270473069,96.66364,-81.082016,9.5138
278140407,107.92213,-81.61699,9.8591
280914860,102.98128,-81.68672,8.7363
278019195,103.814354,-81.7437,8.7064
278178952,108.42479,-80.76111,7.8028
278179201,108.46214,-81.242134,9.1826
278182118,109.04964,-81.21632,8.7873
278082726,107.36419,-80.50912,8.9942
278137639,107.1827,-81.87036,8.9932
278137090,107.61548,-80.67493,8.8354
270558473,100.01205,-80.81359,5.4115
270556047,99.209564,-81.6789,7.6297
280911834,101.91679,-81.065636,5.9196
280911388,102.00812,-80.111,9.9418
280912002,102.054825,-81.42877,9.6371
280912152,102.19725,-81.785034,9.391
270555745,99.22784,-81.02962,8.7302
270558624,99.929825,-81.155655,9.4607
280911644,101.98311,-80.64085,9.6223
388235573,110.38039,-80.920586,9.7744
278022047,104.41785,-81.55407,9.2058
278022181,104.76623,-81.81918,9.4815
278022231,104.810036,-81.91247,9.4919
278079956,107.04734,-80.71462,9.8885
278179191,108.74046,-81.22299,8.2295
278179368,108.48875,-81.60113,9.497
270507871,98.91628,-80.84823,8.6858
270507908,98.49692,-80.92723,8.2004
280866498,101.21511,-81.00965,7.8842
388235743,110.30724,-81.25942,9.516
280869160,101.31505,-80.99386,9.1777
278077486,106.15861,-81.499664,8.541
270425221,95.975395,-80.43017,9.1596
388203253,100.19798,-80.27353,9.9004
261259521,90.14239,-81.12116,8.2202
280868770,101.70966,-80.13259,9.6449
278080030,106.950836,-80.87057,8.3771
261418836,95.38559,-81.12001,9.8462
270428900,96.59544,-81.75331,9.4608
261418878,94.97507,-81.221344,9.6222
270428825,96.10748,-81.59782,9.3153
261397945,93.77934,-80.737686,8.5129
270428718,96.073845,-81.391914,7.0314
270505202,98.36992,-81.00848,9.6472
261205823,87.36949,-80.13612,6.9388
261397897,94.13029,-80.61338,9.9996
280911649,102.36252,-80.65177,9.4442
278024624,104.81524,-80.78369,8.1384
278053479,105.65639,-80.88099,8.8768
261397857,93.73148,-80.55564,9.896
278050998,104.895775,-81.770645,9.2413
270475945,97.49698,-81.190575,8.2221
270475804,97.58499,-80.842766,8.8857
270475751,97.31864,-80.721176,9.9828
277982904,103.92707,-80.83799,6.5349
277982674,103.756226,-80.33721,8.601
277983023,103.67541,-81.10091,7.1739
278019294,104.033676,-81.97125,9.2006
388203810,100.605354,-81.6516,9.154
388203944,100.45457,-81.943214,9.8098
270475673,97.25302,-80.538734,8.4431
