ID,ra,dec,Tmag
464775145,61.037716,1.4595885,8.8545
672805047,61.037716,1.4595885,8.8545
455037632,69.059875,0.562708,9.565
672375504,72.956474,1.2490249,8.4013
672375505,72.95572,1.2487488,8.1647
449051739,67.365654,0.41397813,9.5541
672835049,67.365654,0.41397813,9.5541
220054177,83.73057,0.101646475,9.6107
672383774,74.52615,1.6747637,7.9587
672383778,74.525955,1.6754382,7.8892
713042335,81.730286,0.64332765,9.5555
454190275,78.92549,1.2132096,9.3878
452813467,72.95572,1.2487488,8.1647
713023998,82.902534,1.0102911,9.399
713007545,83.73057,0.101646475,9.6107
713019406,83.05532,0.58476126,9.6229
672449747,78.92549,1.2132096,9.3878
396954694,64.006134,0.45479995,8.626
426054063,74.525955,1.6754382,7.8892
264542121,81.730286,0.64332765,9.5555
138858741,82.902534,1.0102911,9.399
264743053,82.47902,1.790135,7.212
138935119,83.05532,0.58476126,9.6229
672782121,64.006134,0.45479995,8.626
389756331,74.34778,0.992009,7.886
50531031,81.92318,0.013682551,8.48384
248405011,77.04884,0.02104424,9.0062
396860149,62.372414,0.23904066,9.678
396860027,62.287792,0.17897247,7.1451
396860632,62.385334,1.1915524,9.23933
396859428,62.226734,1.487712,9.44651
396859463,62.262123,1.4284996,9.98968
396860094,62.42917,0.11584362,9.2561
396860584,62.372665,1.092082,9.65596
9149870,60.633278,0.0115366,9.2666
250160846,63.9079,0.003974529,7.60194
298904924,69.92717,0.0029484555,9.0743
276581138,84.249176,0.100073084,9.2366
262297350,77.88563,1.2872139,8.8519
464839773,82.00613,1.2982519,6.5709
449310334,80.165565,1.1898464,8.8886
220074586,84.06956,1.0302391,9.61484
264543567,80.57322,1.8474585,8.7497
323418925,84.51974,0.29981154,9.0502
264620555,80.84498,1.0554093,9.4236
264460871,81.248405,0.40076315,9.4628
269117580,80.964066,0.8628595,8.4781
138826970,82.64447,0.3655645,7.32427
138826964,82.68789,0.35739863,9.30471
264740568,82.36933,1.7193654,9.8096
220055045,83.71979,1.1904365,9.35973
220073950,84.02679,1.8292447,8.8565
323348952,84.43225,1.0083387,9.4366
449306915,80.16471,0.59457123,8.45438
449364415,80.18945,1.3465021,9.91422
138905408,83.04677,0.89470416,9.8837
449427649,80.401634,1.4390014,9.0427
455074214,77.617584,1.6215402,9.867
138935562,83.05325,1.2891983,7.0494
264594738,80.68982,0.20940255,7.86784
269117263,80.90161,0.33586127,9.4324
220053117,83.63493,1.2323776,9.4339
343863743,84.25409,0.39092892,9.5608
269077593,75.40758,1.5666641,8.5889
455032236,76.49248,0.17111354,8.47176
264461106,81.30891,0.16035204,9.1624
264484682,81.43552,0.7227936,9.0839
264485706,81.56939,1.0586715,7.4234
264541626,81.68721,1.4060718,8.7613
452763672,74.86338,1.0333616,8.835
264486249,81.54993,1.8932585,9.3459
138826841,82.63981,0.17769545,9.3432
264680867,82.30892,0.1987077,7.8229
454184161,78.843376,1.0134207,8.9368
220055338,83.706314,1.5122088,8.80533
264594488,80.77286,0.60924226,9.9885
455072487,77.5418,1.5017307,9.9765
138857419,82.74585,1.2805411,9.8429
138827306,82.66204,0.892703,9.8057
138857824,82.79099,0.62225634,9.8352
459990750,81.05419,1.7783478,9.0711
452763353,74.89514,1.78352,8.4285
449427648,80.34438,1.5391948,8.61742
454190829,78.92311,0.18096331,9.5321
449259927,79.88981,0.38636106,9.9115
264742532,82.51189,1.1092528,9.5503
264742650,82.53676,1.2479055,9.3877
138827232,82.624664,0.78277034,8.7842
138935870,83.114265,1.779838,9.14293
138978662,83.298584,0.86768186,9.5352
138827244,82.62724,0.79904515,9.4334
264593763,80.758064,1.696925,8.2358
264594607,80.758156,0.4390697,8.4209
464812971,75.21679,1.2464503,8.8722
454199016,79.24481,1.5564144,9.5426
264485563,81.52499,0.8339902,8.3784
464839912,81.975975,1.1050514,7.8946
449260065,79.85779,1.1219338,9.1459
220064781,83.895386,0.0988413,8.4967
264743052,82.47823,1.7892565,5.9839
323348967,84.48438,0.9874203,8.18375
323348984,84.47273,0.96860564,7.5333
454198275,79.263435,0.27091137,8.5422
138858184,82.702805,0.028533632,8.207
220053768,83.55169,0.41376927,9.4121
50743118,82.874916,0.08184546,9.2478
264680275,82.14228,0.7660116,9.6935
262298141,77.922295,0.51456773,6.7393
