ID,ra,dec,Tmag
149734092,245.77386,13.839815,7.7449
149734090,245.77238,13.84113,9.82197
149761930,246.10095,13.836922,9.962
149693145,245.6072,14.563752,8.2152
149693283,245.5868,14.968611,9.7199
149649256,244.93211,15.329552,9.3865
120030553,246.96744,15.767863,8.8651
149736395,245.88388,15.557778,9.9488
105843788,244.07162,14.800094,9.9684
119969969,243.01419,14.993961,9.313
119958867,243.06558,15.97069,8.6624
149693058,245.6073,14.3644085,8.6174
149693148,245.57034,14.565803,9.4236
377432216,246.8873,15.856086,8.9324
119956942,242.9335,14.77764,9.9083
149690722,245.43552,15.327915,9.7779
149688818,245.34894,15.424298,9.3654
149688709,245.34326,15.190249,8.0398
149693041,245.64645,14.310496,9.6165
157122553,242.20776,15.02721,9.8963
157122864,242.2152,15.796401,6.451
119958962,243.04004,15.723863,9.7474
105878578,244.6334,15.431932,9.1942
393702609,240.09557,15.546931,8.1004
149688491,245.35632,14.620815,9.77456
105878224,244.62978,14.526963,9.5009
149690708,245.45522,15.370424,9.33272
149759849,245.9472,14.814465,9.7827
149787056,246.48775,15.308298,8.4365
172714849,241.53601,15.3988,8.3645
105777788,244.0282,14.366874,8.334
105875508,244.48969,15.227755,9.4904
393644486,239.63672,15.779806,8.7232
393645839,239.84451,15.715869,9.8812
157124615,242.44032,15.909666,7.2434
149686295,245.2572,14.523538,9.1176
149651701,245.08899,14.695516,8.7981
149651481,245.08629,14.104892,9.9958
149759553,245.99582,15.520035,8.8814
149781992,246.24028,15.544818,9.848
149781871,246.26605,15.8502035,9.5382
149782452,246.20346,14.475033,7.9721
119957076,242.87021,15.123629,9.0843
149647199,244.82928,15.189885,8.6091
120028920,246.69768,15.793029,9.8026
393702648,240.09825,15.667422,7.59739
105878632,244.62119,15.541627,8.26738
149760099,245.9772,14.237732,9.34077
105878625,244.62778,15.534479,9.8195
149651574,245.08371,14.368339,9.07652
105875307,244.544,15.681041,9.3743
119973991,243.27284,15.886894,9.0054
393645810,239.72266,15.815213,8.9294
105775099,243.86125,15.707757,9.5394
393644545,239.64844,15.972783,9.8199
393644505,239.66423,15.872056,9.449
157124871,242.34567,15.175703,9.3838
157124788,242.34631,15.426416,9.58297
149693225,245.55812,14.779001,9.93364
393706574,240.60362,15.8866005,8.3988
149762623,246.05235,15.527476,9.14742
149691230,245.53899,14.010527,9.9305
149762448,246.15909,15.148287,9.6489
172656004,238.97208,15.916044,9.2282
119954667,242.71956,15.175318,7.45571
149688466,245.41159,14.569144,9.57343
119974450,243.24081,14.654967,9.3835
393718340,240.82661,15.671479,9.3048
119986661,243.40654,15.8047085,8.2695
119915771,242.59276,14.874929,8.1055
119954559,242.78682,15.444358,9.3433
105770546,243.56935,14.629121,9.32026
105770072,243.56909,15.804606,7.8042
149649177,244.94481,15.493816,8.4977
149762635,246.13937,15.554817,9.2262
105770159,243.65878,15.582086,9.4499
149647228,244.85106,15.259079,9.1932
149784988,246.38431,15.314591,9.86067
149762430,246.13065,15.082846,9.867
393650797,239.91057,15.900979,9.38737
149782019,246.20857,15.471775,8.84748
149782121,246.20697,15.225162,8.41989
149782326,246.17369,14.744484,8.16485
105875771,244.47609,14.66786,9.05026
149796182,246.60437,15.09434,6.32395
149786901,246.51881,15.733386,9.4249
149686331,245.2967,14.453014,9.90431
119986561,243.38335,15.507211,9.9845
157153527,244.2503,14.903865,8.6943
105875370,244.50853,15.525682,8.06276
393645829,239.75739,15.746666,8.3992
393651997,240.05502,15.778764,8.35068
172748315,241.93874,15.710345,6.67915
1204914334,242.87001,15.123732,9.0976
119916259,242.68106,15.617154,9.2591
105849905,244.3715,15.695974,9.61573
119986478,243.36252,15.263455,8.6791
149733207,245.71155,15.97327,9.2783
149647347,244.81801,15.532333,9.82802
149733666,245.78532,14.778364,9.7691
105772898,243.69348,14.820665,9.91079
149796418,246.63951,15.664955,9.1437
149796383,246.66264,15.584437,8.85406
149796542,246.66336,15.972638,6.128
105775528,243.90263,14.676185,7.5624
157153573,244.19185,14.790409,8.21459
119986465,243.36787,15.229219,8.74538
149735967,245.88478,14.540758,9.3336
172712253,241.39598,15.257478,8.0893
157124641,242.4165,15.835376,8.3518
1100714541,236.60985,17.125233,9.9528
1200074371,244.70451,17.39958,9.0396
1200074372,244.70413,17.399487,9.1469
1204929853,243.68971,16.006512,9.5302
1204929854,243.68958,16.0068,9.5046
149622256,244.70451,17.39958,9.0396
105770001,243.68958,16.0068,9.5046
119885589,236.60985,17.125233,9.9528
119910132,236.77617,17.85032,9.715
119910109,236.75871,17.815554,9.8984
105850602,244.3262,16.429127,8.4743
105850178,244.33022,16.030483,9.893
105840299,244.01369,16.43231,9.91412
105840175,244.00446,16.269806,9.3193
284104221,235.09691,17.398117,9.17062
172649060,238.54292,16.99105,7.303
