ID,ra,dec,Tmag
317325309,58.12152,-84.99093,9.3615
302993982,40.34155,-84.761406,9.5917
410303741,7.9653916,-84.20064,9.5625
394731575,21.830952,-84.402725,8.5716
394731585,22.471823,-84.419266,9.9059
394722818,20.951748,-84.44763,9.9672
394733153,23.749815,-84.28605,8.3521
394733051,23.743645,-84.06702,9.4268
394722928,20.44858,-84.68402,9.5849
394777940,28.432623,-84.16071,9.9838
394779757,28.924927,-84.75115,5.1812
394779722,28.720278,-84.66307,7.872
394779569,29.383572,-84.2871,9.5288
394779537,28.90871,-84.20123,9.8739
435869001,53.265995,-84.79409,9.1824
435869021,54.903545,-84.64908,8.8188
317350320,63.18042,-84.1351,9.9817
317350620,63.574535,-84.77756,9.7659
267117566,48.47038,-84.767815,9.3432
279798170,37.913483,-85.252205,9.9998
279798191,37.81192,-85.30105,8.7533
279797762,38.194054,-84.304245,9.5271
257709194,5.8245015,-84.23984,8.9465
394755442,26.132277,-84.77456,7.9222
257738704,33.573067,-84.69277,7.6605
267166222,49.630573,-85.21123,9.9173
394819018,36.365482,-84.36377,9.5559
267165764,49.34673,-84.12527,9.3784
435870466,53.991394,-84.16315,8.8009
394733297,22.71069,-84.61519,9.3712
267193660,52.5026,-84.34206,9.333
267193828,51.94866,-84.715576,7.2494
410339927,47.28611,-84.16081,6.9598
410340207,47.499733,-84.722534,9.4997
410340115,47.668427,-84.54316,9.4284
394778348,27.917639,-85.1017,9.1014
394778327,28.243196,-85.034836,8.2079
435869126,53.306606,-84.02852,9.7994
435869116,53.79707,-84.078636,9.0787
435869101,54.272156,-84.1815,9.2322
317350480,63.444695,-84.485794,7.2605
317350340,63.997555,-84.181244,6.0317
317350663,63.74815,-84.86146,9.0294
317350271,63.48469,-84.040565,9.1992
317350640,63.149982,-84.80625,9.7321
394817660,34.8541,-84.60029,5.4356
394819111,35.42445,-84.55321,8.64
410303679,8.38415,-84.06643,9.5954
410305456,9.40294,-84.30834,9.4833
410305336,9.653236,-84.087234,8.225
257772897,38.92632,-85.01701,6.2904
257738671,33.617626,-84.623695,9.8484
274017898,41.550423,-84.28289,9.1113
274033427,41.215897,-85.15897,6.6579
274017873,42.232433,-84.21943,9.8642
274033281,41.83538,-84.69315,8.6787
410338532,46.23007,-85.2718,8.5851
410338052,46.10347,-84.302536,9.502
410338165,46.769867,-84.507706,7.6281
410337991,45.953033,-84.16057,9.8302
410338174,46.09383,-84.52062,8.2333
394755375,25.835121,-84.61974,9.3945
274213898,30.481302,-85.08883,9.3997
274034564,43.490997,-84.6024,9.7778
274034325,44.148926,-84.01212,9.5794
270276005,16.284714,-84.4673,9.7736
410357115,59.8407,-84.54022,9.1239
410357114,60.65851,-84.53984,9.7632
410357219,60.17605,-84.75223,9.1571
274227076,31.8779,-85.00226,7.1212
274227104,31.353737,-85.0804,7.4479
274226768,31.570429,-84.28014,9.6147
274057565,45.553696,-84.81608,9.9643
274057721,45.18894,-85.26749,9.6346
274057520,45.79338,-84.70731,9.7157
410366319,65.87822,-84.15756,7.8995
410340275,47.781002,-84.89365,7.8654
270277441,18.456533,-84.198296,9.7902
274213782,29.987774,-84.802986,9.6835
410354965,55.901268,-84.06058,9.7919
410354980,55.514435,-84.08348,7.2719
274058770,74.25643,-84.268036,7.358
317181055,78.020874,-84.10085,9.9088
410316487,42.555637,-84.75986,8.2202
274058799,74.586975,-84.34578,8.399
317382302,64.71384,-84.66339,9.747
317335840,61.510216,-84.123055,9.7057
317335816,61.890285,-84.0523,9.6958
410357027,60.53979,-84.35947,9.0984
410357238,60.14407,-84.78731,9.3421
405457933,11.628083,-84.01247,7.7254
405458025,11.765597,-84.213394,7.4126
402111125,13.806367,-84.71628,8.293
405458184,11.9858,-84.54402,9.7593
405477250,17.987446,-84.39831,9.3504
405477464,17.563885,-84.88003,8.9364
405477263,17.594213,-84.413315,8.9661
405475261,14.590458,-84.17566,8.0832
405475222,15.182097,-84.08936,8.934
405479191,24.366787,-84.769615,4.8598
402110867,13.628251,-84.13724,8.6643
405487960,24.355238,-85.068054,9.218
405479036,23.827967,-84.45182,9.0417
410388985,73.4414,-84.39956,9.2883
410389014,72.75657,-84.44846,9.7908
317153386,75.8953,-84.04629,9.7197
323433295,69.912994,-84.13504,7.7835
323433262,70.10967,-84.07628,8.9298
323423529,66.71519,-84.08969,9.5456
323423533,66.863945,-84.09649,8.6956
323444284,71.70077,-84.28547,9.0379
323423638,67.626755,-84.300835,8.1174
323433437,69.63011,-84.46202,9.7705
323431850,68.32464,-84.376274,7.8065
323431880,68.11161,-84.45594,9.6276
317301517,57.20833,-84.18618,9.531
410390801,74.81614,-84.02253,9.446
260971511,74.48286,-82.96708,9.4192
350155028,52.90424,-83.33928,9.7852
293481237,50.499195,-83.29632,9.5281
293481309,50.373913,-83.58268,9.7096
293480995,50.35484,-82.47803,7.7361
293438694,48.26087,-83.48828,8.2749
293438465,48.582344,-82.65105,9.4135
293438636,48.423267,-83.28287,9.2225
293438363,48.430775,-82.26197,9.945
299779198,36.820736,-82.01956,8.7378
299779509,37.02238,-83.25922,9.8159
293480942,50.048923,-82.26513,7.8932
293463986,48.876072,-83.29763,9.8022
293464061,48.87757,-83.53338,9.5499
293463707,48.914886,-82.325554,9.9288
293465592,49.92317,-82.43935,9.4779
293465620,49.532745,-82.52322,8.9012
293465828,49.85859,-83.21543,9.9965
293465466,49.67382,-82.04334,9.7135
293436656,47.831413,-82.602,9.8767
293436945,47.684086,-83.74592,9.747
293436930,47.758263,-83.67432,9.2918
325525663,3.7765872,-83.99535,9.6865
302965414,40.093845,-82.92132,9.885
394274267,28.106966,-82.365234,9.8249
394285605,30.88748,-82.73635,7.5834
394285491,31.18307,-82.299416,7.979
394358905,43.753334,-82.248116,9.5225
394359051,43.76948,-82.75854,9.4814
394233792,24.348475,-82.28183,6.6619
394234095,24.603918,-83.24776,6.3947
394234013,24.481474,-82.97499,5.2958
394233790,24.357561,-82.28092,8.015
