ID,ra,dec,Tmag
712117142,95.89868,0.6014531,9.5602
712092661,92.0962,1.5842092,8.1447
234798535,97.6343,0.999774,8.731
250543928,94.5144,0.05923259,9.18445
232275865,92.0962,1.5842092,8.1447
758413352,100.792305,1.6533191,8.1193
758415820,100.672745,1.7068849,8.65876
319728355,95.89868,0.6014531,9.5602
430419199,109.86337,1.3400078,9.4542
234782026,97.50218,0.345621,6.797
712167142,95.7035,1.4294225,9.932
711951150,94.5144,0.05923259,9.18445
234164323,101.54654,0.7465659,7.9329
293849350,95.7035,1.4294225,9.932
758345068,101.15528,0.9052185,9.7721
757385367,107.794174,0.31868517,8.5467
757385371,107.7945,0.3184317,8.8956
234089149,101.15528,0.9052185,9.7721
758332494,101.54654,0.7465659,7.9329
237494602,102.75542,1.8568723,8.95361
237762866,104.407646,0.74416,9.865
293312729,108.133415,1.360574,9.126
237606797,103.2841,1.32785,9.547
234009971,100.672745,1.7068849,8.65876
234010141,100.667274,1.6415609,7.6416
237419863,102.40242,1.998825,9.684
290987054,105.18181,1.067015,8.284
293131587,107.794174,0.31868517,8.5467
234038123,100.792305,1.6533191,8.1193
757445561,109.86337,1.3400078,9.4542
290984009,105.132416,0.112113,8.785
758397170,100.667274,1.6415609,7.6416
758436389,102.75542,1.8568723,8.95361
758391274,100.097244,1.3298167,9.5767
234848469,97.954796,1.316256,9.805
430419870,109.8785,1.781665,8.931
250544004,94.559616,0.092099,9.633
291973792,106.38377,0.770116,9.741
712908960,89.355,0.027802194,9.7668
318049634,110.72905,0.07113652,9.3766
318047260,110.80118,0.80511373,9.6608
290984000,105.13351,0.113596,9.307
234277482,102.13789,0.597338,9.715
234228253,101.948166,0.340203,6.889
284622676,109.197876,0.979522,7.888
237532590,102.920586,0.369663,8.253
234798539,97.63414,1.0007463,9.9788
234797605,97.5335,0.77528733,8.61966
234800131,97.638275,1.3955075,8.722
292355153,106.76173,1.533435,8.943
318138757,111.005806,1.987034,7.63907
36372790,102.14597,0.0085341595,9.64016
61848141,109.862755,0.0007239347,9.14962
284459924,108.96153,1.5228324,9.5328
284463696,108.96971,0.7355825,9.94872
284461894,108.90602,1.1235163,9.86232
237819476,104.49991,1.2104318,8.5797
320818999,109.679184,1.1864372,9.5515
237442804,102.50251,1.7758461,9.2484
234233353,102.069214,1.7770569,9.9852
291408579,105.693375,1.4986873,9.5861
291408630,105.78252,1.5222958,9.983
